_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
268,SUMMARIZATION,0.014468379318714142,0.6245677303522825,0.6390361096709967,3472,406,3878
269,SUMMARIZATION,0.013038352131843567,0.7078778520226479,0.7209162041544914,3024,461,3485
270,SUMMARIZATION,0.012870101258158684,0.6307929046452045,0.6436630059033632,3008,413,3421
272,SUMMARIZATION,0.010444112122058868,0.4391216058284044,0.4495657179504633,2173,291,2464
273,SUMMARIZATION,0.012591734528541565,0.5124493855983019,0.5250411201268435,2884,336,3220
274,SUMMARIZATION,0.013575179502367973,0.7666129004210234,0.7801880799233913,3162,500,3662
275,SUMMARIZATION,0.012732453644275665,0.4787417594343424,0.49147421307861805,2919,314,3233
276,SUMMARIZATION,0.010463632643222809,0.6168755143880844,0.6273391470313072,2228,408,2636
277,SUMMARIZATION,0.012761427089571953,0.5135330762714148,0.5262945033609867,3061,336,3397
278,SUMMARIZATION,0.010480239987373352,0.7555269133299589,0.7660071533173323,2196,500,2696
279,SUMMARIZATION,0.012826632708311081,0.767643291503191,0.7804699242115021,3052,500,3552
280,SUMMARIZATION,0.008723834529519081,0.4141630083322525,0.4228868428617716,1725,277,2002
281,SUMMARIZATION,0.012388847768306732,0.4973600171506405,0.5097488649189472,2755,327,3082
283,SUMMARIZATION,0.010361244902014732,0.65289656072855,0.6632578056305647,2344,432,2776
284,SUMMARIZATION,0.014620115980505943,0.5828374121338129,0.5974575281143188,3593,378,3971
285,SUMMARIZATION,0.012873036786913872,0.7652167621999979,0.7780897989869118,3076,500,3576
286,SUMMARIZATION,0.01137460395693779,0.7097117565572262,0.721086360514164,2402,469,2871
287,SUMMARIZATION,0.008094001561403275,0.2761605829000473,0.2842545844614506,591,189,780
288,SUMMARIZATION,0.014765443280339241,0.6253005210310221,0.6400659643113613,3526,406,3932
289,SUMMARIZATION,0.00939779169857502,0.3281103875488043,0.3375081792473793,1923,219,2142
290,SUMMARIZATION,0.010536784306168556,0.24224821291863918,0.25278499722480774,2236,161,2397
291,SUMMARIZATION,0.013685466721653938,0.6415420714765787,0.6552275381982327,3342,418,3760
292,SUMMARIZATION,0.008714593946933746,0.2801660876721144,0.2888806816190481,1743,188,1931
293,SUMMARIZATION,0.010333564132452011,0.29059677571058273,0.30093033984303474,2150,193,2343
294,SUMMARIZATION,0.010366776958107948,0.4613579958677292,0.47172477282583714,2185,306,2491
296,SUMMARIZATION,0.013880208134651184,0.7680669762194157,0.7819471843540668,3273,500,3773
297,SUMMARIZATION,0.01050635613501072,0.6310118976980448,0.6415182538330555,2228,418,2646
298,SUMMARIZATION,0.009134234860539436,0.2777347955852747,0.28686903044581413,2086,185,2271
299,SUMMARIZATION,0.011097295209765434,0.6088600642979145,0.6199573595076799,2618,391,3009
300,SUMMARIZATION,0.011942828074097633,0.7631672061979771,0.7751100342720747,2844,500,3344
301,SUMMARIZATION,0.010380959138274193,0.37777893245220184,0.38815989159047604,2361,242,2603
302,SUMMARIZATION,0.013576146215200424,0.4015257526189089,0.4151018988341093,3161,261,3422
303,SUMMARIZATION,0.01129247434437275,0.5267878528684378,0.5380803272128105,2530,348,2878
304,SUMMARIZATION,0.011348986998200417,0.5012666117399931,0.5126155987381935,2497,331,2828
305,SUMMARIZATION,0.011307060718536377,0.36764554120600224,0.3789526019245386,2515,243,2758
