_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
211,SUMMARIZATION,0.018902752548456192,0.8753418270498514,0.8942445795983076,2132,500,2632
212,SUMMARIZATION,0.01894242875277996,0.8660542368888855,0.8849966656416655,3079,488,3567
213,SUMMARIZATION,0.019175665453076363,0.7700879331678152,0.7892635986208916,2956,435,3391
214,SUMMARIZATION,0.019452430307865143,0.8895500153303146,0.9090024456381798,3234,500,3734
215,SUMMARIZATION,0.018968278542160988,0.8856895994395018,0.9046578779816628,3019,500,3519
216,SUMMARIZATION,0.01905875839293003,0.7107371482998133,0.7297959066927433,2754,403,3157
217,SUMMARIZATION,0.018786955624818802,0.8588986005634069,0.8776855561882257,688,500,1188
218,SUMMARIZATION,0.018969519063830376,0.8849251009523869,0.9038946200162172,2915,500,3415
219,SUMMARIZATION,0.01980116032063961,0.8927651233971119,0.9125662837177515,3294,500,3794
220,SUMMARIZATION,0.019077172502875328,0.7600619178265333,0.7791390903294086,2378,433,2811
221,SUMMARIZATION,0.01873026415705681,0.8854069765657187,0.9041372407227755,2987,500,3487
222,SUMMARIZATION,0.019040361046791077,0.8885520845651627,0.9075924456119537,3025,500,3525
223,SUMMARIZATION,0.0191410630941391,0.7929249722510576,0.8120660353451967,2634,450,3084
224,SUMMARIZATION,0.019048839807510376,0.7176318131387234,0.7366806529462337,2838,405,3243
225,SUMMARIZATION,0.018719865009188652,0.8776533212512732,0.8963731862604618,2376,500,2876
226,SUMMARIZATION,0.018816929310560226,0.8883043192327023,0.9071212485432625,3010,500,3510
227,SUMMARIZATION,0.01951388083398342,0.8829617630690336,0.902475643903017,2776,500,3276
228,SUMMARIZATION,0.018967412412166595,0.5516665633767843,0.5706339757889509,2349,315,2664
229,SUMMARIZATION,0.01901501789689064,0.8025751300156116,0.8215901479125023,2370,457,2827
230,SUMMARIZATION,0.019048437476158142,0.8853021319955587,0.9043505694717169,2960,500,3460
231,SUMMARIZATION,0.019096383824944496,0.8021041173487902,0.8212005011737347,2667,455,3122
232,SUMMARIZATION,0.020372388884425163,0.8866297136992216,0.9070021025836468,3084,500,3584
233,SUMMARIZATION,0.018970467150211334,0.8132744822651148,0.8322449494153261,2420,463,2883
234,SUMMARIZATION,0.019029177725315094,0.834165908396244,0.8531950861215591,2518,474,2992
235,SUMMARIZATION,0.019119160249829292,0.7678775824606419,0.7869967427104712,2308,438,2746
236,SUMMARIZATION,0.019209058955311775,0.768781615421176,0.7879906743764877,3194,433,3627
237,SUMMARIZATION,0.018923047930002213,0.876746416091919,0.8956694640219212,2184,500,2684
238,SUMMARIZATION,0.020546970888972282,0.740044180303812,0.7605911511927843,3493,415,3908
239,SUMMARIZATION,0.019311919808387756,0.8850932586938143,0.904405178502202,2874,500,3374
240,SUMMARIZATION,0.019156284630298615,0.8235808294266462,0.8427371140569448,2999,465,3464
241,SUMMARIZATION,0.018803738057613373,0.8435389325022697,0.8623426705598831,3022,476,3498
242,SUMMARIZATION,0.01888073980808258,0.8741528298705816,0.8930335696786642,2061,500,2561
243,SUMMARIZATION,0.01918192394077778,0.34201478213071823,0.361196706071496,3073,194,3267
244,SUMMARIZATION,0.018805088475346565,0.8849230278283358,0.9037281163036823,2886,500,3386
245,SUMMARIZATION,0.018936017528176308,0.8822590354830027,0.901195053011179,2620,499,3119
246,SUMMARIZATION,0.019153309985995293,0.6086277980357409,0.6277811080217361,3224,343,3567
247,SUMMARIZATION,0.018920697271823883,0.8110470715910196,0.8299677688628435,3007,458,3465
248,SUMMARIZATION,0.01898905262351036,0.8721467480063438,0.8911358006298542,1816,500,2316
249,SUMMARIZATION,0.019076112657785416,0.8691674284636974,0.8882435411214828,2737,491,3228
250,SUMMARIZATION,0.0189682487398386,0.8592928387224674,0.878261087462306,1805,493,2298
251,SUMMARIZATION,0.019236348569393158,0.785488098859787,0.8047244474291801,2135,448,2583
252,SUMMARIZATION,0.019147120416164398,0.5138558503240347,0.5330029707401991,3148,290,3438
253,SUMMARIZATION,0.019200263544917107,0.8844354506582022,0.9036357142031193,2863,500,3363
254,SUMMARIZATION,0.01884099468588829,0.8753936383873224,0.8942346330732107,2098,500,2598
255,SUMMARIZATION,0.019897108897566795,0.8906216342002153,0.9105187430977821,3351,500,3851
256,SUMMARIZATION,0.01924215443432331,0.7222246509045362,0.7414668053388596,3167,407,3574
257,SUMMARIZATION,0.019090751186013222,0.8109255246818066,0.8300162758678198,2965,458,3423
258,SUMMARIZATION,0.019064070656895638,0.6633834894746542,0.6824475601315498,2457,378,2835
259,SUMMARIZATION,0.019123302772641182,0.5895138420164585,0.6086371447890997,2447,336,2783
260,SUMMARIZATION,0.018941037356853485,0.8765196595340967,0.8954606968909502,2073,500,2573
261,SUMMARIZATION,0.019382579252123833,0.5713949482887983,0.5907775275409222,3236,322,3558
262,SUMMARIZATION,0.018975600600242615,0.5930008869618177,0.6119764875620604,2891,336,3227
263,SUMMARIZATION,0.019165972247719765,0.5720918383449316,0.5912578105926514,2749,325,3074
264,SUMMARIZATION,0.018975360319018364,0.792503859847784,0.8114792201668024,2460,451,2911
266,SUMMARIZATION,0.01940162107348442,0.35817174427211285,0.37757336534559727,3246,202,3448
267,SUMMARIZATION,0.01855945959687233,0.5066685751080513,0.5252280347049236,1876,291,2167
268,SUMMARIZATION,0.0207115039229393,0.723015621304512,0.7437271252274513,3569,405,3974
269,SUMMARIZATION,0.019418729469180107,0.57020178809762,0.5896205175668001,3110,322,3432
270,SUMMARIZATION,0.019106771796941757,0.7461275644600391,0.7652343362569809,3119,421,3540
272,SUMMARIZATION,0.01929251290857792,0.7929281406104565,0.8122206535190344,2425,450,2875
273,SUMMARIZATION,0.018782000988721848,0.8022353444248438,0.8210173454135656,3014,453,3467
274,SUMMARIZATION,0.019535046070814133,0.8897162955254316,0.9092513415962458,3264,500,3764
275,SUMMARIZATION,0.019065408036112785,0.8854814153164625,0.9045468233525753,2977,500,3477
276,SUMMARIZATION,0.01891922764480114,0.7405959218740463,0.7595151495188475,2326,421,2747
277,SUMMARIZATION,0.01903533563017845,0.8906608894467354,0.9096962250769138,3140,500,3640
278,SUMMARIZATION,0.018937572836875916,0.5329354889690876,0.5518730618059635,2169,305,2474
279,SUMMARIZATION,0.019044198095798492,0.7857498973608017,0.8047940954566002,3136,443,3579
